AmId	HHKey	CustNum
15787	19764	228919
15788	10620	228920
15789	4650	228921
15790	4092	228922
15791	20410	228923
15792	11819	228924
15793	5023	228925
15794	5996	228926
15795	23166	228927
15796	18509	228928
15797	19098	228930
15798	19743	228931
15799	20136	228932
15800	20056	228933
15801	8499	228934
15802	15141	228935
15803	19708	228936
15804	15271	228937
15805	10793	228938
15807	7990	228940
15808	11726	228941
15809	19174	228943
15810	2203	228944
15811	16578	228945
15812	11356	228947
15813	3833	228948
15814	19874	228949
15815	12539	228950
15816	11747	228951
15817	12953	228952
15818	20853	228953
15819	13010	228954
15820	18299	228955
15821	17370	228956
15822	20016	228957
15823	15176	228958
15824	23252	228959
15825	9889	228960
15826	20784	228961
15827	11495	228962
15828	6297	228963
15829	375	228964
15830	15343	228965
15831	17278	228966
15832	5175	228967
15833	8759	228968
15834	5122	228971
15835	11608	228972
15836	23455	228973
15837	10816	228974
15838	2521	228975
15839	21945	228976
15840	22382	228977
15841	24342	228978
15842	22175	228980
15843	9681	228981
15844	1433	228982
15845	11338	228983
15846	5958	228984
15847	18568	228985
15848	20618	228986
15849	15483	228987
15850	2430	228988
15851	1195	228989
15852	18404	228990
15853	14838	228991
15854	2741	228992
15855	19952	228994
15856	18288	228995
15857	16782	228996
15858	21920	228999
15859	7259	229000
15860	22648	229001
15861	2701	229003
15862	12611	229004
15863	5322	229005
15864	12452	229006
15865	1972	229007
15866	18451	229009
15867	1028	229010
15868	23974	229012
15869	5636	229013
15870	18720	229014
15871	8202	229015
15872	12660	229016
15873	1435	229017
15874	2463	229018
15875	2463	229019
15876	2695	229020
15877	7373	229021
15878	7889	229022
15879	23935	229023
15880	22316	229024
15881	22850	229025
15882	11631	229026
15883	9499	229027
15884	22543	229028
15885	19939	229029
15886	8310	229030
15887	19346	229031
15888	14392	229032
15889	18418	229033
15890	718	229034
15891	22455	229035
15892	23915	229036
15893	13704	229037
15894	6963	229040
15895	13699	229041
15896	15154	229042
15897	6340	229045
15898	10361	229046
15899	13203	229047
15900	4197	229048
15901	9233	229050
15902	8945	229051
15903	21455	229052
15904	4365	229053
15905	11744	229054
15906	18108	229055
15907	4270	229056
15908	15954	229057
15909	24308	229058
15910	11842	229059
15911	23378	229060
15912	60	229061
15913	16559	229062
15914	15337	229063
15915	7292	229064
15916	24128	229065
15917	2294	229066
15918	21944	229067
15919	13150	229068
15920	16227	229069
15921	21464	229071
15922	6235	229072
15923	11167	229073
15924	14422	229074
15925	1445	229075
15926	21076	229076
15928	3485	229078
15929	23578	229079
15930	1213	229080
15931	9025	229081
15932	17851	229083
15933	23641	229084
15934	6075	229085
15935	10220	229086
15936	20325	229087
15937	15755	229088
15938	16246	229089
15939	22186	229090
15940	21032	229091
15941	7716	229092
15942	5839	229093
15943	6130	229096
15944	9194	229097
15945	3064	229098
15946	4246	229099
15947	5266	229100
15948	6125	229101
15949	5232	229102
15950	14509	229103
15951	5633	229104
15952	21159	229105
15953	11280	229106
15954	4537	229107
15955	146	229108
15956	14547	229109
15957	4274	229110
15958	3319	229111
15959	17535	229112
15960	6447	229113
15961	20970	229114
15962	12633	229115
15963	4908	229116
15964	11883	229118
15965	920	229119
15966	11837	229120
15967	8655	229121
15968	16040	229122
15969	8623	229123
15970	10058	229124
15971	22419	229126
15973	7560	229128
15974	13897	229129
15975	19379	229130
15976	2152	229131
15977	11216	229132
15978	21958	229133
15979	10720	229134
15980	10316	229135
15981	4733	229136
15982	7793	229137
15983	2541	229139
15984	17038	229140
15985	13471	229141
15986	5495	229143
15987	5620	229144
15988	9150	229145
15989	8266	229147
15990	16661	229148
15991	16666	229149
15992	7151	229150
15993	11225	229151
15994	9842	229152
15995	5627	229153
15996	5627	229154
15997	9300	229156
15998	22386	229157
15999	21465	229159
16001	11901	229162
16002	22143	229163
16003	21931	229164
16004	22535	229165
16005	443	229168
16006	11329	229169
16007	8516	229170
16008	3090	229171
16009	9443	229172
16010	23478	229173
16011	16973	229174
16012	13831	229175
16013	10614	229176
16014	7962	229177
16015	8709	229178
16016	24091	229179
16017	3412	229180
16018	7132	229182
16019	3480	229183
16020	8463	229184
16022	12118	229186
16023	1611	229187
16024	21741	229188
16025	12998	229189
16026	3411	229191
16027	4562	229192
16028	12981	229193
16030	20632	229196
16031	21055	229197
16032	308	229198
16033	20144	229199
16034	15131	229200
16035	12476	229201
16036	5645	229202
16037	6959	229203
16038	8780	229204
16039	21505	229205
16040	8747	229206
16041	18158	229207
16042	13462	229208
16043	20222	229209
16044	19176	229210
16045	4281	229212
16046	3004	229213
16047	7431	229214
16048	11167	229215
16049	23201	229216
16050	12073	229217
16051	2972	229218
16052	12332	229219
16053	19250	229220
16054	16083	229221
16056	4266	229223
16057	3821	229224
16058	8854	229225
16059	14439	229226
16060	1526	229227
16061	9549	229228
16062	10473	229229
16063	15900	229230
16064	19734	229231
16065	16101	229232
16066	14845	229234
16067	18766	229235
16068	27	229236
16069	11125	229237
16070	13133	229238
16071	24141	229239
16072	10854	229240
16073	18411	229241
16074	21057	229242
16075	6047	229243
16076	488	229245
16077	5674	229246
16078	9535	229247
16079	83	229248
16080	16576	229249
16081	3682	229250
16082	13129	229251
16083	22085	229252
16084	10661	229253
16085	15370	229254
16086	4765	229255
16087	1541	229256
16088	15036	229257
16089	6813	229258
16090	16960	229259
16091	7384	229260
16092	4430	229261
16093	23759	229262
16094	3320	229263
16096	16530	229265
16097	16530	229266
16098	13762	229267
16099	14850	229268
16100	17193	229269
16101	21129	229272
16102	9498	229273
16103	11561	229275
16104	15883	229276
16105	5319	229277
16106	2845	229278
16107	9455	229281
16108	10435	229282
16109	4934	229283
16110	4023	229284
16111	12958	229285
16112	16441	229286
16113	2168	229287
16114	3703	229290
16115	13045	229291
16116	2710	229292
16117	10023	229293
16118	13046	229294
16119	4256	229295
16120	12400	229296
16121	4557	229297
16122	16899	229298
16123	4431	229300
16124	1548	229301
16125	13090	229302
16126	17946	229304
16127	4250	229307
16128	21520	229308
16129	21912	229310
16130	21352	229311
16131	22522	229312
16132	6180	229313
16133	22410	229315
16134	3998	229316
16135	997	229317
16136	8237	229318
16137	11209	229319
16138	22973	229320
16140	4048	229322
16141	13933	229323
16142	256	229324
16143	6494	229325
16144	18311	229326
16145	21229	229327
16146	5399	229328
16147	19354	229329
16148	10062	229330
16149	22363	229331
16150	2917	229334
16151	10054	229335
16152	13717	229336
16153	19648	229337
16154	12061	229338
16155	11041	229339
16156	18668	229340
16157	8990	229341
16158	24095	229342
16159	17123	229343
16160	8955	229344
16161	6686	229345
16162	23935	229346
16163	20077	229347
16164	8180	229348
16165	9953	229349
16166	16768	229350
16167	22035	229351
16168	15270	229352
16169	5532	229353
16170	14129	229354
16171	13921	229355
16172	2549	229356
16173	11948	229357
16174	21454	229358
16175	20955	229359
16176	17136	229360
16177	16264	229361
16178	18499	229363
16179	5294	229364
16180	11672	229365
16181	9113	229366
16182	13347	229368
16183	1163	229369
16184	22362	229370
16185	4495	229371
16186	17275	229372
16187	21715	229373
16188	18829	229374
16189	4544	229375
16190	13921	229376
16191	3634	229377
16192	3128	229378
16193	16300	229379
16194	6518	229380
16195	12815	229381
16196	19653	229382
16197	13412	229383
16198	548	229384
16199	16859	229385
16200	19695	229386
16201	7550	229387
16202	14484	229388
16203	21813	229389
16204	12642	229391
16205	13795	229392
16206	14605	229393
16207	18925	229394
16208	20503	229395
16209	3153	229396
16210	14825	229399
16211	20983	229400
16212	9159	229401
16213	17484	229402
16214	5838	229403
16215	9498	229404
16216	19843	229406
16217	57	229408
16218	13611	229410
16219	2480	229411
16220	13644	229412
16222	5174	229414
16224	865	229416
16225	14074	229417
16226	4296	229418
16227	6220	229419
16228	1355	229420
16229	20933	229421
16230	9205	229422
16231	23380	229423
16232	23297	229424
16233	7216	229425
16234	21326	229427
16235	4377	229428
16236	9307	229429
16237	5689	229430
16238	6737	229431
16239	1397	229432
16240	4174	229433
16241	5234	229434
16242	1160	229435
16243	14371	229436
16244	6427	229437
16245	23150	229438
16246	14021	229439
16247	19921	229440
16248	14021	229441
16249	22424	229442
16250	1320	229443
16251	22280	229444
16252	669	229445
16253	20818	229446
16254	21060	229447
16255	6990	229448
16256	22014	229449
16257	5296	229450
16258	22892	229451
16259	19128	229452
16260	16770	229453
16261	17760	229454
16262	3271	229455
16263	113	229456
16264	22167	229457
16265	1674	229458
16266	4843	229459
16267	14553	229460
16268	7950	229461
16269	8219	229462
16270	18935	229463
16271	11033	229464
16272	1025	229466
16273	10638	229467
16274	16447	229468
16275	16867	229470
16276	18606	229471
16277	9559	229472
16278	5652	229473
16279	11702	229474
16280	16867	229475
16281	12416	229476
16282	2696	229477
16283	604	229478
16284	496	229479
16285	231	229480
16286	2675	229481
16287	13384	229482
16288	18430	229483
16289	5809	229484
16290	15306	229485
16291	1011	229486
16292	11104	229487
16293	15410	229488
16294	12771	229489
16295	12780	229490
16296	7496	229491
16297	3152	229492
16298	15181	229493
16299	20173	229495
16300	10044	229496
16301	376	229497
16302	13267	229498
16303	15730	229499
16304	16969	229500
16305	5916	229501
16306	2979	229502
16307	21911	229503
16308	600	229504
16309	11289	229505
16310	9506	229506
16311	23380	229507
16312	17223	229508
16313	15455	229509
16314	2117	229510
16315	6559	229511
16316	16490	229513
16317	19856	229514
16318	15153	229515
16319	9767	229516
16320	15380	229517
16321	10431	229518
16322	6618	229519
16323	316	229520
16324	1335	229521
16325	7603	229522
16326	17158	229525
16327	20713	229526
16328	17601	229527
16329	1955	229528
16330	336	229529
16332	16732	229531
16333	378	229532
16334	12003	229533
16335	2506	229534
16336	5573	229535
16337	7833	229536
16338	2235	229538
16339	1781	229539
16340	1212	229540
16341	3254	229541
16342	22505	229542
16343	16023	229543
16344	21510	229544
16345	23214	229545
16346	5948	229546
16347	18303	229547
16348	8967	229548
16349	13973	229549
16350	1205	229550
16351	2485	229551
16354	3881	229554
16356	21580	229556
16357	23066	229559
16358	13337	229560
16359	9480	229561
16360	13392	229562
16361	12142	229563
16362	18915	229564
16363	9806	229565
16364	10313	229566
16365	6942	229567
16366	2530	229568
16367	15098	229569
16368	14359	229570
16369	8716	229571
16370	17876	229573
16371	19707	229574
16372	15165	229575
16373	15908	229576
16374	2170	229577
16375	14590	229579
16377	8280	229581
16378	4479	229582
16379	421	229583
16380	10365	229584
16381	3897	229585
16382	9078	229586
16383	13310	229587
16384	12127	229588
16385	12090	229589
16386	2318	229590
16387	12154	229591
16388	13927	229592
16389	20148	229593
16390	13312	229594
16391	3652	229595
16392	5595	229596
16393	10753	229597
16394	12058	229598
16395	18730	229599
16396	8541	229600
16397	4994	229601
16398	1464	229602
16399	16389	229603
16400	15657	229604
16401	21311	229605
16402	3666	229606
16403	10629	229607
16404	15039	229608
16405	11909	229609
16406	16924	229610
16408	11478	229612
16409	12907	229613
16410	14604	229614
16411	12216	229615
16412	23604	229616
16413	5542	229617
16414	8236	229618
16415	9339	229619
16416	14160	229620
16417	15101	229621
16418	18882	229623
16419	10403	229624
16420	19778	229625
16421	12442	229626
16422	5025	229627
16423	15633	229628
16424	21869	229629
16425	18259	229630
16426	15877	229631
16427	23769	229632
16428	20120	229633
16430	4619	229636
16431	5873	229639
16432	20246	229640
16433	19154	229641
16434	18257	229642
16435	18828	229643
16437	8122	229645
16438	23926	229646
16439	1134	229647
16440	8915	229648
16441	13985	229649
16442	2158	229650
16443	5995	229651
16444	20118	229652
16445	16819	229654
16446	20407	229655
16447	14862	229656
16448	15885	229657
16449	14967	229658
16450	24104	229659
16451	21039	229660
16452	15430	229661
16453	1031	229662
16454	17516	229663
16455	17777	229664
16456	8892	229665
16458	21649	229667
16459	14929	229668
16460	10969	229669
16461	5084	229670
16462	2507	229671
16463	18703	229672
16464	6694	229673
16465	21624	229674
16466	22454	229675
16467	485	229676
16468	10561	229677
16469	6764	229678
16470	23906	229679
16471	7992	229680
16472	3809	229681
16473	18585	229682
16474	17433	229683
16475	19486	229684
16476	9067	229685
16477	23941	229686
16478	8414	229687
16479	4024	229688
16480	21566	229689
16481	11076	229690
16482	6405	229691
16483	13115	229692
16484	11967	229694
16485	3676	229695
16486	17675	229696
16487	17655	229697
16488	9819	229698
16489	19314	229699
16490	13153	229700
16491	20223	229701
16492	21658	229704
16493	21197	229705
16494	14166	229706
16495	22497	229707
16496	8767	229708
16497	7034	229709
16498	12690	229710
16499	6771	229711
16500	6637	229712
16501	8112	229714
16502	8054	229715
16503	7973	229716
16504	10481	229717
16505	12058	229718
16506	1709	229719
16507	4653	229720
16508	4248	229721
16509	24225	229722
16510	16664	229723
16511	13781	229724
16512	20360	229725
16513	9585	229726
16514	22932	229727
16515	4242	229728
16516	1849	229729
16517	14198	229731
16518	6643	229732
16519	14720	229733
16520	20561	229734
16521	1322	229735
16522	6786	229736
16523	21440	229737
16524	4218	229739
16525	17752	229740
16526	17317	229741
16527	10143	229742
16528	12894	229743
16529	19209	229744
16530	15897	229745
16531	8958	229747
16532	1172	229748
16533	22167	229749
16534	22777	229750
16535	1004	229751
16536	21412	229752
16537	14408	229753
16538	5691	229754
16539	3943	229755
16540	106	229756
16541	2183	229757
16542	3335	229758
16543	8123	229759
16546	6775	229763
16547	16250	229764
16548	21241	229765
16549	23254	229766
16551	6344	229768
16552	18081	229769
16553	21712	229770
16554	12121	229771
16555	11716	229772
16556	3436	229773
16557	18824	229774
16558	8200	229775
16559	20436	229776
16560	15501	229777
16561	16460	229778
16562	8343	229779
16563	21900	229780
16564	7187	229781
16565	4664	229782
16566	17147	229784
16567	23746	229785
16568	17655	229786
16569	9046	229787
16570	16921	229788
16571	12668	229789
16572	19444	229790
16573	18119	229791
16574	15439	229792
16575	17757	229793
16576	17837	229794
16577	21877	229795
16578	15199	229796
16579	11002	229797
16580	105	229798
16581	23395	229799
16582	11032	229800
16583	23976	229801
16585	7501	229803
16586	4445	229804
16587	20838	229805
16588	7128	229806
16589	8537	229807
16590	23908	229808
16591	931	229809
16592	23107	229811
16593	23650	229812
16594	23227	229813
16595	11745	229814
16596	10907	229815
16597	23531	229816
16598	19519	229817
16599	8241	229818
16600	17257	229819
16601	7497	229820
16602	4992	229821
16603	11962	229822
16604	4805	229823
16605	21829	229824
16606	1621	229825
16607	10852	229826
16608	22395	229827
16609	16687	229828
16610	21059	229829
16611	5607	229830
16612	5706	229831
16613	23819	229832
16614	3355	229833
16615	13988	229834
16616	24225	229835
16617	19102	229836
16618	19828	229837
16619	19040	229839
16620	9703	229840
16621	968	229841
16624	8419	229844
16625	17192	229845
16626	5629	229846
16627	8419	229847
16628	8187	229848
16629	13640	229849
16630	20080	229850
16631	16133	229851
16632	18603	229852
16633	12824	229853
16634	17168	229854
16635	12150	229855
16636	21035	229856
16637	882	229857
16638	7425	229858
16639	3188	229859
16640	17756	229860
16641	22694	229861
16642	19826	229862
16643	20813	229863
16644	15330	229864
16645	10277	229865
16646	10277	229866
16647	19860	229867
16648	5987	229869
16649	14645	229870
16650	282	229871
16651	17035	229872
16652	18827	229874
16654	10913	229876
16655	16774	229877
16656	13138	229878
16657	16552	229880
16658	10401	229881
16659	8221	229882
16660	11652	229883
16662	4777	229886
16663	8586	229887
16664	15970	229888
16665	14039	229889
16666	19745	229890
16667	905	229891
16668	12621	229892
16669	18665	229893
16670	13703	229894
16671	9026	229895
16672	18331	229896
16673	3291	229897
16674	13690	229898
16675	19289	229900
16676	13319	229901
16677	5782	229902
16678	5062	229903
16679	20652	229904
16680	2675	229905
16681	13083	229906
16682	6096	229907
16683	20289	229908
16685	11228	229910
16686	2632	229911
16687	22518	229912
16688	12235	229913
16689	12859	229914
16690	20284	229915
16691	2855	229916
16692	18797	229917
16693	20001	229918
16694	5759	229919
16695	19750	229920
16696	14699	229921
16697	19698	229922
16698	12542	229923
16699	10987	229924
16700	5287	229925
16701	7740	229926
16702	12860	229928
16703	4868	229929
16704	9266	229930
16705	4935	229931
16706	23455	229932
16707	19220	229933
16708	1507	229934
16709	4234	229935
16710	11005	229936
16711	5019	229937
16712	4326	229938
16713	2295	229939
16714	474	229940
16715	17477	229941
16716	10535	229942
16717	3157	229943
16718	13908	229944
16719	9649	229945
16720	4036	229948
16721	3109	229949
16722	17574	229951
16723	20362	229952
16724	8832	229953
16725	736	229954
16726	13163	229955
16727	5564	229956
16728	9992	229957
16729	9011	229958
16730	10731	229959
16731	6881	229960
16732	9235	229961
16733	14600	229962
16734	5238	229963
16735	13634	229964
16736	7584	229965
16737	1389	229966
16738	24064	229967
16739	19100	229968
16740	7828	229969
16741	21954	229970
16742	8296	229971
16743	6310	229972
16744	7861	229973
16746	22792	229975
16747	18608	229976
16748	15609	229977
16749	23703	229978
16750	2726	229979
16751	6035	229980
16752	3108	229981
16753	6128	229982
16754	22097	229983
16755	12966	229984
16756	1114	229985
16757	10200	229986
16758	23106	229987
16759	653	229988
16760	14557	229989
16761	10059	229990
16762	20513	229991
16763	19926	229992
16764	11571	229993
16765	6890	229994
16766	21833	229995
16767	945	229996
16768	10508	229998
16769	17824	229999
16770	2817	230000
16771	23016	230001
16772	21184	230002
16773	22232	230003
16774	23780	230004
16775	144	230005
16776	20209	230006
16777	22697	230007
16778	12345	230008
16779	8185	230009
16780	16363	230011
16781	8492	230012
16782	21362	230013
16783	10275	230014
16784	9670	230015
16785	5298	230016
16786	9521	230017
16787	15126	230018
16788	18383	230019
16789	7827	230020
16790	15623	230021
16791	12200	230022
16792	5913	230023
16793	11982	230024
16794	5275	230026
16795	3383	230027
16796	14451	230028
16797	307	230029
16798	2589	230030
16799	15722	230031
16800	1542	230032
16801	18997	230033
16802	22530	230034
16803	1453	230036
16804	23165	230037
16805	18405	230038
16806	5552	230039
16807	13257	230040
16808	19990	230041
16809	18209	230042
16810	15167	230043
16811	17542	230044
16812	15741	230045
16813	6169	230046
16814	20824	230047
16815	3164	230048
16816	7438	230049
16817	7259	230050
16818	16847	230051
16819	13834	230052
16820	19982	230053
16823	11816	230056
16824	12166	230057
16825	19276	230058
16826	3941	230059
16827	5022	230060
16828	22422	230061
16829	1174	230062
16830	18051	230063
16831	11562	230064
16832	2309	230065
16833	21423	230066
16834	18619	230067
16835	11304	230068
16836	13665	230069
16837	21281	230070
16838	23977	230071
16839	22111	230072
16840	7554	230073
16841	5543	230074
16842	13864	230075
16843	21989	230076
16844	2278	230077
16845	6664	230078
16847	23159	230080
16848	11233	230081
16849	4751	230082
16850	15468	230083
16851	6413	230084
16852	5138	230085
16855	2500	230091
16856	5071	230093
16857	3926	230094
16858	17098	230095
16859	18566	230096
16860	7720	230097
16861	17811	230098
16862	1620	230099
16863	20884	230100
16864	16701	230101
16865	5049	230102
16866	12290	230103
16867	2878	230104
16868	23564	230106
16869	22700	230107
16870	8756	230108
16871	19859	230109
16872	16175	230110
16873	10563	230111
16874	19405	230112
16875	6225	230113
16876	5006	230114
16877	10432	230116
16878	1022	230117
16879	13257	230118
16880	2124	230119
16881	18870	230120
16882	2736	230121
16883	15776	230122
16884	741	230123
16885	18891	230124
16886	13250	230125
16887	185	230126
16888	15656	230127
16889	10711	230128
16890	19254	230129
16891	9747	230130
16892	2405	230131
16893	19886	230132
16894	17057	230133
16895	12777	230134
16896	11336	230135
16897	17713	230136
16898	10961	230138
16899	18084	230139
16900	22540	230140
16901	18142	230141
16902	15592	230142
16903	5054	230143
16904	7409	230144
16905	9005	230145
16906	19503	230146
16907	13286	230147
16908	19302	230148
16909	15553	230149
16910	18304	230150
16911	9091	230151
16912	11273	230152
16913	22450	230153
16914	20106	230154
16915	8676	230155
16916	4604	230156
16917	6795	230157
16918	20781	230159
16919	18817	230160
16920	4206	230163
16921	7858	230164
16922	22745	230165
16923	13353	230166
16924	3382	230167
16925	7436	230168
16926	11444	230169
16927	12581	230171
16928	9647	230172
16929	18003	230173
16930	4343	230174
16931	4153	230175
16932	12517	230176
16933	13410	230177
16934	16178	230178
16935	9082	230179
16936	14329	230180
16937	13244	230181
16938	13784	230182
16939	11361	230183
16940	1852	230184
16941	23779	230185
16942	528	230188
16943	23997	230189
16944	15936	230190
16945	597	230191
16946	15545	230192
16947	23901	230193
16948	15152	230194
16949	14742	230195
16950	3419	230196
16951	14681	230197
16952	9041	230200
16953	15341	230201
16955	20088	230203
16956	4560	230204
16957	22264	230205
16958	1743	230206
16959	22816	230207
16960	20559	230208
16961	12404	230209
16962	5410	230210
16963	4298	230211
16964	14612	230212
16965	4396	230213
16966	6852	230214
16967	12135	230215
16968	23966	230216
16969	16330	230217
16970	4409	230219
16971	13379	230220
16972	13975	230221
16973	7744	230223
16974	16013	230224
16975	13829	230225
16976	15803	230226
16977	2759	230227
16978	3977	230228
16979	971	230229
16980	10968	230230
16981	11460	230231
16982	17467	230232
16983	23332	230233
16984	15729	230234
16985	3049	230235
16986	7821	230236
16987	23857	230237
16988	19655	230238
16989	22113	230239
16990	3701	230240
16991	1971	230241
16992	4798	230242
16993	4358	230243
16994	8660	230244
16995	18833	230245
16996	20671	230246
16997	8230	230247
16998	16946	230248
16999	9854	230249
17000	2739	230250
17001	7536	230251
17002	11818	230252
17003	11457	230253
17004	19146	230254
17005	11533	230255
17006	2367	230256
17007	19260	230257
17008	13956	230258
17009	14052	230259
17010	22234	230260
17011	3290	230261
17012	13183	230262
17013	21274	230263
17014	4647	230264
17015	18228	230266
17016	9104	230267
17017	43	230268
17018	17335	230269
17019	12962	230270
17020	7448	230271
17021	5477	230272
17022	12230	230273
17023	2511	230274
17024	16378	230275
17025	18973	230276
17026	630	230277
17027	14932	230278
17028	12687	230279
17029	5530	230280
17030	12418	230281
17031	12847	230282
17032	5792	230283
17033	21915	230284
17034	19175	230285
17035	10869	230286
17037	8990	230288
17038	16494	230289
17039	14251	230290
17040	23683	230291
17041	19246	230292
17042	22226	230293
17043	15279	230294
17044	17530	230295
17045	14306	230296
17046	7937	230297
17047	777	230298
17048	16531	230299
17049	3844	230300
17050	14591	230301
17051	22852	230302
17052	8864	230303
17053	10806	230304
17054	4642	230305
17055	7624	230306
17056	20303	230307
17057	22847	230308
17058	8154	230309
17059	21285	230310
17060	5868	230311
17061	2406	230312
17062	13215	230313
17063	14913	230314
17064	12603	230315
17065	7608	230316
17066	24235	230317
17067	7005	230318
17068	6119	230319
17069	7617	230320
17070	7205	230321
17071	15	230322
17072	6954	230323
17073	6401	230324
17074	14517	230325
17075	5353	230326
17076	23834	230328
17077	14135	230330
17078	14984	230331
17079	19685	230332
17080	18966	230333
17081	11210	230334
17082	21814	230335
17083	21625	230336
17084	5049	230337
17085	13627	230338
17086	8860	230339
17087	11793	230340
17088	1406	230341
17089	22827	230342
17090	5472	230343
17091	2631	230344
17092	1250	230345
17093	11526	230346
17094	5273	230347
17095	11526	230348
17096	17220	230349
17097	16099	230350
17098	8065	230352
17099	14098	230353
17100	6532	230354
17101	13859	230355
17102	11956	230356
17103	4365	230357
17104	12103	230358
17105	12372	230359
17106	17128	230360
17107	1656	230361
17108	6454	230362
17109	10238	230363
17110	5271	230364
17111	5914	230365
17112	1648	230366
17113	5752	230367
17114	16417	230368
17115	3925	230369
17116	10264	230370
17117	6347	230372
17118	7783	230373
17119	20844	230374
17120	22511	230375
17121	19651	230376
17123	20832	230378
17124	8993	230379
17126	14674	230382
17127	1648	230383
17128	19820	230384
17129	17089	230386
17130	16398	230387
17131	9574	230388
17132	19297	230389
17133	1621	230390
17134	8781	230391
17135	19067	230392
17136	13853	230393
17137	19678	230394
17138	11289	230395
17139	9813	230396
17140	19650	230398
17141	14744	230400
17142	12203	230401
17143	7898	230402
17144	4719	230403
17145	7278	230404
17146	9604	230405
17147	854	230406
17148	14738	230407
17149	5521	230408
17150	5240	230409
17151	20648	230410
17152	8950	230411
17153	15486	230412
17154	24314	230413
17155	23258	230414
17156	8779	230415
17157	12330	230416
17158	13438	230417
17160	17826	230419
17161	12987	230420
17162	23236	230421
17163	2767	230422
17164	12201	230423
17165	3489	230424
17166	16966	230425
17167	18668	230426
17168	15336	230427
17169	646	230428
17170	20341	230429
17171	2830	230430
17172	13863	230431
17173	1669	230432
17174	5417	230433
17175	1669	230434
17176	15830	230435
17177	9451	230436
17178	9798	230437
17179	17632	230438
17180	5746	230439
17181	7779	230440
17182	1005	230441
17183	2092	230442
17184	11266	230443
17185	16358	230444
17187	13673	230446
17188	10397	230447
17189	14331	230448
17190	23861	230449
17191	6611	230450
17192	13273	230451
17193	16948	230452
17194	8229	230453
17195	10317	230454
17196	22058	230455
17197	4041	230457
17198	778	230458
17199	22103	230459
17200	5569	230460
17201	9538	230461
17202	13026	230462
17203	9568	230463
17204	2612	230464
17205	11428	230465
17206	7979	230466
17207	24243	230467
17208	6758	230468
17209	17163	230469
17210	2999	230470
17211	9505	230471
17212	2223	230472
17213	15493	230473
17214	16393	230474
17215	3361	230475
17216	5746	230476
17217	7766	230478
17218	1784	230479
17219	17807	230480
17220	9998	230481
17221	3391	230482
17222	3515	230483
17223	941	230484
17224	19109	230485
17225	7122	230486
17226	7629	230487
17227	15844	230488
17228	10212	230489
17229	727	23049
17230	850	230490
17231	13126	230491
17232	10304	230492
17233	1940	230493
17234	3064	230494
17235	23793	230495
17236	18703	230496
17237	14282	230497
17238	9916	230498
17239	17782	230499
17240	7239	230500
17241	18795	230501
17242	23396	230502
17243	2317	230503
17245	3815	230505
17246	13688	230506
17247	18066	230507
17248	1960	230508
17249	1635	230509
17250	15210	230510
17251	5469	230511
17252	6728	230512
17253	16887	230513
17254	18252	230514
17255	341	230515
17256	8942	230516
17257	12903	230517
17258	12793	230518
17259	23030	230519
17261	15673	230521
17262	20583	230522
17263	2754	230523
17264	4406	230524
17265	8650	230525
17266	13332	230526
17267	1917	230527
17268	1626	230528
17269	10960	230529
17270	11375	230530
17271	20155	230531
17272	23911	230532
17273	1121	230533
17274	15424	230534
17275	16074	230535
17276	9194	230536
17278	13813	230538
17279	20812	230539
17280	8304	230540
17281	7722	230541
17282	5338	230542
17283	19046	230543
17284	18928	230544
17285	11322	230545
17286	1668	230546
17287	23685	230547
17288	17464	230548
17289	14747	230549
17290	22074	230550
17291	17281	230551
17292	4200	230552
17293	19025	230553
17294	4545	230554
17295	9204	230555
17296	2592	230556
17298	2620	230558
17299	17273	230559
17300	2691	230560
17301	7106	230561
17302	23357	230562
17303	15209	230563
17304	19569	230564
17305	21102	230565
17306	20273	230566
17307	12427	230568
17308	3583	230569
17309	5123	230570
17310	23962	230571
17311	10113	230572
17312	3933	230573
17313	22465	230574
17314	21330	230575
17315	5599	230576
17316	18694	230577
17317	5230	230578
17318	15679	230579
17319	18651	230581
17320	1125	230582
17321	22170	230583
17322	12211	230584
17323	11523	230585
17324	20219	230586
17325	23849	230587
17326	15671	230588
17327	17082	230589
17328	4825	230590
17329	823	230591
17330	10175	230592
17331	3642	230593
17332	6914	230594
17333	9575	230595
17334	87	230596
17335	12377	230597
17336	24377	230598
17337	7672	230600
17338	10104	230601
17339	22433	230602
17340	16821	230603
17341	1685	230604
17342	867	230605
17343	11803	230606
17344	1668	230607
17345	17534	230608
17346	22861	230609
17347	15478	230610
17348	5850	230611
17349	207	230612
17350	7398	230613
17351	18963	230614
17352	4496	230615
17353	744	230616
17354	10955	230617
17355	21004	230618
17356	3802	230619
17357	11078	230620
17358	24086	230622
17359	4636	230623
17360	15397	230624
17361	17903	230625
17362	22997	230626
17363	21777	230627
17364	2750	230628
17365	13618	230629
17366	2418	230630
17367	23302	230631
17368	18854	230632
17369	8696	230633
17370	8161	230634
17371	8647	230635
17372	17395	230636
17373	1613	230637
17374	14039	230638
17375	19613	230639
17376	21693	230640
17377	478	230641
17378	1376	230642
17379	7919	230643
17380	2851	230644
17381	18027	230645
17382	22848	230646
17383	19850	230647
17384	10778	230648
17385	6696	230649
17386	2131	230650
17387	15529	230651
17388	4817	230652
17389	10257	230653
17390	8125	230654
17391	11197	230655
